round,val_loss,val_acc,test_loss,test_acc
630,2.8280,0.3996,2.8023,0.4276
631,2.8556,0.3964,2.8296,0.4224
632,2.8065,0.4034,2.7978,0.4210
633,2.8368,0.4104,2.8343,0.4246
634,2.8894,0.4000,2.8399,0.4285
635,2.8580,0.3930,2.8461,0.4145
636,2.8670,0.3974,2.8037,0.4246
637,2.8196,0.4044,2.8245,0.4219
638,2.8566,0.4080,2.8253,0.4212
639,2.8285,0.4020,2.8115,0.4202
640,2.8640,0.4038,2.8353,0.4239
641,2.8613,0.4074,2.8474,0.4219
642,2.8882,0.4044,2.8432,0.4281
643,2.8749,0.3992,2.8662,0.4210
644,2.8717,0.4106,2.8415,0.4239
645,2.8744,0.4064,2.8334,0.4187
646,2.8523,0.4128,2.8365,0.4274
647,2.9009,0.4026,2.8837,0.4275
648,2.8553,0.4082,2.8546,0.4212
649,2.8576,0.4064,2.8188,0.4197
650,2.8882,0.3998,2.8307,0.4210
651,2.8570,0.4080,2.8378,0.4255
652,2.8183,0.4042,2.8143,0.4233
653,2.8628,0.4120,2.8567,0.4237
654,2.8770,0.4100,2.8798,0.4230
655,2.8814,0.4092,2.8426,0.4233
656,2.8871,0.4012,2.8454,0.4201
657,2.9116,0.4082,2.8469,0.4264
658,2.8631,0.4070,2.8668,0.4220
659,2.8647,0.3980,2.8575,0.4176
660,2.9122,0.4112,2.8829,0.4244
661,2.9317,0.4022,2.8795,0.4220
662,2.9276,0.3948,2.8756,0.4255
663,2.8562,0.4032,2.8460,0.4259
664,2.8505,0.4090,2.8559,0.4239
665,2.9122,0.4068,2.8870,0.4277
666,2.8811,0.4058,2.8494,0.4238
667,2.9252,0.4158,2.9160,0.4280
668,2.8772,0.4014,2.8723,0.4274
669,2.8794,0.4012,2.8845,0.4269
670,2.9197,0.4080,2.8756,0.4265
671,2.8740,0.4054,2.8539,0.4275
672,2.8163,0.4044,2.8455,0.4257
673,2.8570,0.4046,2.8404,0.4243
674,2.8936,0.3992,2.8472,0.4284
675,2.9126,0.4064,2.8810,0.4276
676,2.8658,0.4048,2.8633,0.4258
677,2.9456,0.4084,2.9116,0.4282
678,2.8318,0.4074,2.8298,0.4269
679,2.8845,0.4178,2.8913,0.4319
680,2.9178,0.3992,2.8726,0.4294
681,2.8833,0.4020,2.8959,0.4237
682,2.8622,0.4126,2.8919,0.4260
683,2.9004,0.4100,2.9047,0.4222
684,2.8824,0.4080,2.8876,0.4332
685,2.8673,0.4082,2.8728,0.4271
686,2.8301,0.4104,2.8248,0.4287
687,2.9050,0.4022,2.8908,0.4290
688,2.9217,0.4014,2.8879,0.4317
689,2.8737,0.4076,2.8653,0.4334
690,2.9078,0.4052,2.8946,0.4280
691,2.9103,0.4056,2.8920,0.4333
692,2.9483,0.4016,2.9375,0.4229
693,2.8639,0.4126,2.8670,0.4317
694,2.9443,0.4040,2.8823,0.4303
695,2.9089,0.4140,2.8742,0.4303
696,2.9149,0.4094,2.8916,0.4286
697,2.8302,0.4058,2.8221,0.4272
698,2.9135,0.4102,2.8953,0.4257
699,2.8834,0.3990,2.8623,0.4307
700,2.8975,0.4034,2.9100,0.4295
701,2.9143,0.4096,2.8713,0.4314
702,2.9421,0.4078,2.9243,0.4331
703,2.8764,0.4080,2.8989,0.4236
704,2.9594,0.4034,2.9239,0.4284
705,2.8879,0.4064,2.8553,0.4238
706,2.8890,0.4138,2.8910,0.4299
707,2.9655,0.4050,2.9176,0.4237
708,2.9297,0.4132,2.9020,0.4286
709,2.9009,0.4042,2.8782,0.4268
710,2.9301,0.4032,2.9029,0.4333
711,2.8347,0.4150,2.8540,0.4341
712,2.8937,0.4110,2.8634,0.4350
713,2.8857,0.4144,2.8742,0.4335
714,2.9435,0.4118,2.9042,0.4326
715,2.9945,0.4072,2.9324,0.4319
716,2.9408,0.4058,2.9592,0.4267
717,2.9044,0.4078,2.9152,0.4311
718,2.9105,0.4038,2.9055,0.4308
719,2.9366,0.4096,2.9239,0.4307
720,2.9189,0.4106,2.9219,0.4293
721,2.9049,0.3958,2.9011,0.4302
722,2.8998,0.4084,2.8755,0.4334
723,2.9302,0.4126,2.9060,0.4332
724,2.9326,0.4120,2.9180,0.4337
725,2.9502,0.3982,2.9121,0.4311
726,2.9715,0.4128,2.9437,0.4323
727,2.8823,0.4118,2.9043,0.4268
728,2.9069,0.4076,2.8959,0.4333
729,2.9390,0.4140,2.9446,0.4325
730,2.9378,0.4168,2.9546,0.4288
731,2.9317,0.4180,2.9337,0.4302
732,2.9674,0.4060,2.9230,0.4300
733,2.9550,0.4034,2.9253,0.4317
734,2.9398,0.4088,2.9223,0.4342
735,2.9863,0.4016,2.9492,0.4280
736,2.9526,0.4064,2.9220,0.4318
737,2.9182,0.4044,2.9061,0.4300
738,2.9966,0.4064,2.9597,0.4306
739,2.9572,0.4106,2.9569,0.4274
740,2.9668,0.4084,2.9479,0.4333
741,3.0168,0.4066,2.9931,0.4299
742,2.9656,0.4104,2.9234,0.4334
743,2.9409,0.4040,2.9188,0.4266
744,2.9483,0.3980,2.9224,0.4319
745,2.9301,0.4020,2.9293,0.4340
746,2.9550,0.4092,2.9353,0.4335
747,2.9440,0.4118,2.9371,0.4336
748,2.9997,0.4058,2.9538,0.4342
749,3.0070,0.4044,2.9556,0.4363
750,2.9481,0.4136,2.9382,0.4324
751,2.9545,0.4082,2.9499,0.4335
752,2.9446,0.4152,2.9511,0.4333
753,3.0159,0.4042,3.0144,0.4338
754,2.9541,0.4098,2.9697,0.4306
755,3.0356,0.4048,3.0030,0.4333
756,2.9341,0.4010,2.9009,0.4338
757,2.9690,0.4026,2.9607,0.4317
758,2.9505,0.4202,2.9461,0.4376
759,2.9539,0.4044,2.9178,0.4346
760,2.9900,0.4190,2.9603,0.4388
761,2.9831,0.4120,2.9790,0.4338
762,3.0298,0.4058,2.9700,0.4312
763,2.9544,0.4068,2.9297,0.4344
764,2.9722,0.4104,2.9583,0.4342
765,2.9936,0.4174,2.9806,0.4296
766,3.0403,0.4052,2.9967,0.4304
767,2.9210,0.4044,2.9514,0.4284
768,2.9576,0.4042,2.9301,0.4328
769,2.9128,0.4102,2.8931,0.4377
770,3.0356,0.4094,3.0150,0.4365
771,2.8998,0.4056,2.9139,0.4315
772,2.9274,0.4150,2.9303,0.4352
773,2.9811,0.4128,2.9608,0.4344
774,2.9934,0.4126,2.9673,0.4338
775,2.9603,0.4116,2.9789,0.4365
776,3.0082,0.4048,2.9956,0.4395
777,3.0348,0.4146,3.0026,0.4395
778,2.9481,0.4088,2.9567,0.4330
779,2.9316,0.4096,2.9538,0.4331
780,2.9457,0.4114,2.9380,0.4341
781,2.9697,0.4066,2.9641,0.4305
782,2.9999,0.4082,3.0124,0.4379
783,2.9634,0.4112,2.9585,0.4320
784,2.9918,0.4054,2.9982,0.4362
785,2.9558,0.4102,2.9179,0.4381
786,2.9291,0.4172,2.9370,0.4328
787,2.9971,0.4126,2.9780,0.4383
788,2.9088,0.4124,2.9414,0.4342
789,2.9560,0.4140,2.9520,0.4357
790,2.9951,0.4070,2.9741,0.4341
791,3.0183,0.4154,3.0046,0.4320
792,2.9292,0.4158,2.9489,0.4356
793,3.0016,0.4118,2.9635,0.4353
794,3.0163,0.4110,3.0115,0.4325
795,3.0107,0.4086,3.0150,0.4284
796,2.9822,0.4124,2.9716,0.4338
797,3.0108,0.4070,2.9940,0.4310
798,2.9852,0.4086,2.9639,0.4359
799,2.9893,0.4162,2.9957,0.4351
800,2.9863,0.4158,2.9810,0.4338
801,2.9782,0.4104,2.9840,0.4368
802,3.0326,0.4128,3.0090,0.4328
803,2.9889,0.4086,3.0230,0.4286
804,2.9872,0.4180,3.0042,0.4353
805,3.0135,0.4128,3.0250,0.4323
806,2.9801,0.4102,2.9828,0.4348
807,2.9726,0.4112,2.9794,0.4349
808,2.9652,0.4190,3.0379,0.4311
809,3.0212,0.4130,3.0024,0.4382
810,2.9734,0.4154,2.9858,0.4324
811,3.0509,0.4132,3.0409,0.4371
812,3.0302,0.4072,3.0091,0.4369
813,3.0360,0.4130,3.0128,0.4381
814,3.0204,0.4128,3.0034,0.4317
815,3.0100,0.4108,2.9745,0.4366
816,3.0177,0.4130,3.0282,0.4341
817,3.0070,0.4100,3.0157,0.4331
818,2.9875,0.4102,2.9854,0.4358
819,3.0337,0.4132,3.0322,0.4362
820,2.9836,0.4160,2.9624,0.4358
821,3.0115,0.4174,3.0026,0.4364
822,3.0024,0.4070,2.9874,0.4333
823,3.0136,0.4096,2.9837,0.4382
824,3.0386,0.4196,3.0152,0.4396
825,3.1163,0.4102,3.0753,0.4358
826,3.0308,0.4076,3.0061,0.4358
827,3.0309,0.4154,3.0153,0.4389
828,3.0100,0.4186,3.0177,0.4358
829,2.9757,0.4066,2.9815,0.4323
830,3.0528,0.4156,3.0690,0.4320
831,3.0052,0.4122,2.9953,0.4372
832,3.0114,0.4170,3.0428,0.4406
833,3.0447,0.4072,3.0101,0.4389
834,3.0656,0.4088,3.0198,0.4319
835,3.0618,0.4046,3.0335,0.4315
836,3.0339,0.4094,2.9991,0.4351
837,3.0386,0.4094,2.9909,0.4354
838,3.0399,0.4110,3.0216,0.4380
839,2.9826,0.4132,2.9900,0.4384
840,3.1088,0.4108,3.0838,0.4442
841,2.9758,0.4124,2.9901,0.4382
842,3.0848,0.4148,3.0425,0.4340
843,2.9833,0.4060,3.0277,0.4309
844,3.0167,0.4154,3.0440,0.4397
845,3.0843,0.4138,3.0752,0.4358
846,3.0443,0.4114,3.0430,0.4376
847,3.0381,0.4094,3.0562,0.4402
848,3.0352,0.4078,3.0170,0.4361
849,3.0549,0.4148,3.0462,0.4367
850,3.0085,0.4010,3.0387,0.4336
851,3.0282,0.4174,3.0723,0.4340
852,3.0768,0.4112,3.1056,0.4366
853,3.0715,0.4178,3.0449,0.4413
854,3.0092,0.4100,3.0548,0.4291
855,3.0159,0.4092,3.0468,0.4321
856,3.0304,0.4102,3.0416,0.4368
857,3.0684,0.4090,3.0418,0.4382
858,3.0643,0.4120,3.0686,0.4397
859,3.0660,0.4120,3.0657,0.4327
860,3.0578,0.4134,3.0803,0.4362
861,2.9943,0.4164,3.0316,0.4351
862,3.0795,0.4032,3.0790,0.4365
863,3.0128,0.4168,3.0227,0.4343
864,2.9908,0.4058,3.0430,0.4396
865,3.0128,0.4226,3.0659,0.4326
866,3.0804,0.4060,3.0949,0.4377
867,3.0735,0.4160,3.0452,0.4380
868,3.0589,0.4120,3.0283,0.4358
869,3.0801,0.4156,3.0785,0.4397
870,3.0036,0.4136,3.0175,0.4405
871,3.0311,0.4156,3.0540,0.4387
872,3.0554,0.4144,3.0593,0.4381
873,3.1106,0.4168,3.1070,0.4370
874,3.0595,0.4110,3.0675,0.4339
875,3.0840,0.4094,3.0689,0.4373
876,3.0641,0.4126,3.0478,0.4377
877,3.0931,0.4116,3.0783,0.4362
878,3.0692,0.4150,3.0604,0.4375
879,3.0444,0.4204,3.0809,0.4365
880,3.0522,0.4154,3.0475,0.4383
881,3.0264,0.4098,3.0422,0.4377
882,3.1077,0.4162,3.0622,0.4359
883,3.0894,0.4172,3.0946,0.4417
884,3.0382,0.4130,3.0340,0.4363
885,3.0815,0.4070,3.0713,0.4403
886,3.0491,0.4064,3.0695,0.4403
887,3.0839,0.4080,3.0482,0.4398
888,3.0328,0.4190,3.0438,0.4349
889,3.0828,0.4158,3.0890,0.4406
890,3.0700,0.4152,3.0568,0.4360
891,3.1029,0.4080,3.0741,0.4400
892,3.0837,0.4156,3.0529,0.4424
893,3.0912,0.4088,3.0603,0.4332
894,3.0712,0.4186,3.0751,0.4366
895,3.1089,0.4128,3.0973,0.4375
896,3.0475,0.4056,3.0628,0.4342
897,3.0999,0.4144,3.0774,0.4369
898,3.0966,0.4100,3.0677,0.4386
899,3.0777,0.4164,3.0736,0.4391
900,3.0790,0.4188,3.1027,0.4368
901,3.1448,0.4178,3.0960,0.4410
902,3.1436,0.4062,3.1336,0.4354
903,3.1043,0.4120,3.0983,0.4380
904,3.0396,0.4174,3.0552,0.4389
905,3.1035,0.4132,3.1167,0.4375
906,3.0772,0.4102,3.0816,0.4403
907,3.1872,0.4120,3.1348,0.4388
908,3.0699,0.4054,3.0917,0.4298
909,3.1007,0.4122,3.0908,0.4389
910,3.1267,0.4132,3.1335,0.4383
911,3.1167,0.4146,3.1284,0.4386
912,3.1483,0.4140,3.1433,0.4349
913,3.0673,0.4126,3.1246,0.4383
914,3.0772,0.4146,3.0687,0.4381
915,3.1179,0.4102,3.1142,0.4409
916,3.1569,0.4104,3.1062,0.4389
917,3.1552,0.4100,3.1332,0.4378
918,3.1229,0.4098,3.1467,0.4334
919,3.1294,0.4186,3.1616,0.4385
920,3.1597,0.4116,3.1494,0.4342
921,3.1163,0.4116,3.1719,0.4356
922,3.1012,0.4138,3.1514,0.4361
923,3.1409,0.4174,3.1255,0.4340
924,3.1505,0.4124,3.1485,0.4362
925,3.1384,0.4114,3.1671,0.4345
926,3.1816,0.4134,3.1546,0.4367
927,3.1103,0.4106,3.0867,0.4346
928,3.1031,0.4150,3.1342,0.4405
929,3.0827,0.4144,3.1077,0.4464
930,3.1276,0.4138,3.1262,0.4403
931,3.0693,0.4230,3.0660,0.4376
932,3.1363,0.4206,3.1177,0.4404
933,3.0867,0.4206,3.1066,0.4419
934,3.0831,0.4170,3.0738,0.4364
935,3.0694,0.4146,3.0862,0.4384
936,3.1572,0.4110,3.1337,0.4337
937,3.1189,0.4216,3.1284,0.4428
938,3.1295,0.4150,3.1227,0.4430
939,3.1438,0.4092,3.1570,0.4383
940,3.1153,0.4194,3.1071,0.4378
941,3.1363,0.4122,3.1342,0.4414
942,3.1341,0.4176,3.1561,0.4385
943,3.1414,0.4138,3.1570,0.4424
944,3.1720,0.4114,3.1549,0.4431
945,3.0748,0.4186,3.1291,0.4390
946,3.1407,0.4180,3.1317,0.4381
947,3.0899,0.4170,3.1047,0.4376
948,3.1168,0.4140,3.1037,0.4376
949,3.1552,0.4110,3.1022,0.4375
950,3.0810,0.4098,3.1058,0.4370
951,3.1028,0.4160,3.1260,0.4385
952,3.0866,0.4122,3.1322,0.4370
953,3.1634,0.4178,3.1782,0.4398
954,3.1622,0.4092,3.1593,0.4374
955,3.1847,0.4132,3.1624,0.4400
956,3.1049,0.4114,3.1472,0.4363
957,3.1195,0.4170,3.1317,0.4429
958,3.1597,0.4088,3.1516,0.4397
959,3.1530,0.4116,3.1425,0.4391
960,3.1056,0.4164,3.1264,0.4390
961,3.1469,0.4130,3.1258,0.4421
962,3.1673,0.4150,3.1852,0.4400
963,3.1373,0.4110,3.1454,0.4402
964,3.1821,0.4234,3.1865,0.4403
965,3.1234,0.4212,3.1834,0.4375
966,3.2453,0.4166,3.2434,0.4371
967,3.1503,0.4078,3.1491,0.4360
968,3.1846,0.4110,3.1896,0.4404
969,3.1560,0.4096,3.1343,0.4414
970,3.1839,0.4170,3.2276,0.4419
971,3.0830,0.4136,3.1470,0.4378
972,3.1100,0.4208,3.1565,0.4399
973,3.1773,0.4174,3.1835,0.4387
974,3.1138,0.4128,3.1906,0.4411
975,3.1564,0.4256,3.1744,0.4351
976,3.1780,0.4146,3.1876,0.4404
977,3.1296,0.4186,3.1496,0.4376
978,3.1099,0.4134,3.1435,0.4357
979,3.1516,0.4192,3.1858,0.4425
980,3.2247,0.4116,3.2024,0.4385
981,3.1387,0.4108,3.1458,0.4405
982,3.1966,0.4130,3.2154,0.4350
983,3.1542,0.4192,3.2096,0.4404
984,3.2343,0.4090,3.2180,0.4370
985,3.1147,0.4166,3.1769,0.4402
986,3.2019,0.4140,3.1853,0.4378
987,3.1737,0.4140,3.2199,0.4435
988,3.1635,0.4142,3.1786,0.4418
989,3.1154,0.4234,3.1527,0.4391
990,3.1126,0.4228,3.1903,0.4439
991,3.1977,0.4178,3.1903,0.4438
992,3.1945,0.4176,3.2134,0.4402
993,3.1762,0.4138,3.1944,0.4446
994,3.2485,0.4166,3.2577,0.4433
995,3.1417,0.4166,3.1837,0.4342
996,3.1265,0.4200,3.1849,0.4376
997,3.2142,0.4182,3.2087,0.4406
998,3.1159,0.4196,3.1689,0.4423
999,3.2485,0.4078,3.2493,0.4400
1000,3.0981,0.4298,3.1800,0.4391
1001,3.1511,0.4254,3.1837,0.4428
1002,3.2061,0.4108,3.1983,0.4409
1003,3.1555,0.4208,3.1780,0.4399
1004,3.1506,0.4224,3.2112,0.4405
1005,3.1569,0.4188,3.1948,0.4408
1006,3.1829,0.4120,3.1779,0.4401
1007,3.1774,0.4196,3.1993,0.4414
1008,3.1750,0.4148,3.2015,0.4403
1009,3.2312,0.4156,3.2402,0.4400
1010,3.2571,0.4184,3.2315,0.4417
1011,3.1786,0.4168,3.1904,0.4406
1012,3.1969,0.4168,3.2149,0.4369
1013,3.1867,0.4180,3.1998,0.4394
1014,3.1589,0.4194,3.1976,0.4413
1015,3.2015,0.4184,3.1899,0.4388
1016,3.2081,0.4082,3.2140,0.4317
1017,3.1758,0.4162,3.1708,0.4352
1018,3.1601,0.4232,3.2014,0.4417
1019,3.2114,0.4152,3.2248,0.4337
1020,3.1347,0.4194,3.1976,0.4389
1021,3.1543,0.4184,3.1879,0.4382
1022,3.1615,0.4166,3.1974,0.4379
1023,3.2314,0.4180,3.2232,0.4363
1024,3.2381,0.4166,3.2532,0.4390
1025,3.1932,0.4204,3.2229,0.4412
1026,3.2497,0.4190,3.2586,0.4393
1027,3.2059,0.4130,3.2575,0.4382
1028,3.2558,0.4116,3.2644,0.4336
1029,3.1808,0.4128,3.1952,0.4337
1030,3.2330,0.4214,3.2538,0.4370
1031,3.2153,0.4152,3.2501,0.4322
1032,3.2549,0.4176,3.2426,0.4391
1033,3.2672,0.4168,3.3044,0.4437
1034,3.2752,0.4188,3.2531,0.4358
1035,3.2733,0.4156,3.2736,0.4331
1036,3.2012,0.4168,3.2400,0.4361
1037,3.2703,0.4140,3.2310,0.4386
1038,3.2079,0.4164,3.2372,0.4385
1039,3.2123,0.4124,3.2320,0.4363
1040,3.1778,0.4214,3.2447,0.4357
1041,3.2363,0.4140,3.2632,0.4373
1042,3.2550,0.4168,3.2980,0.4338
1043,3.2869,0.4142,3.3125,0.4394
1044,3.2076,0.4180,3.2418,0.4394
1045,3.2488,0.4192,3.2668,0.4425
1046,3.2165,0.4126,3.2545,0.4385
1047,3.2710,0.4198,3.2741,0.4430
1048,3.2804,0.4106,3.2713,0.4390
1049,3.2703,0.4144,3.2439,0.4443
1050,3.2465,0.4206,3.2440,0.4368
1051,3.1905,0.4218,3.2553,0.4384
1052,3.2015,0.4244,3.2441,0.4398
1053,3.2494,0.4222,3.2769,0.4411
1054,3.2008,0.4176,3.2182,0.4357
1055,3.2114,0.4132,3.2798,0.4393
1056,3.1979,0.4220,3.2286,0.4388
1057,3.2439,0.4156,3.2696,0.4411
1058,3.2570,0.4148,3.2542,0.4368
1059,3.2926,0.4198,3.3180,0.4375
1060,3.2314,0.4128,3.2761,0.4393
1061,3.2087,0.4164,3.2340,0.4379
1062,3.2881,0.4160,3.3158,0.4351
1063,3.1933,0.4198,3.2644,0.4373
1064,3.2859,0.4152,3.2613,0.4419
1065,3.2206,0.4054,3.2294,0.4418
1066,3.2186,0.4180,3.2520,0.4423
1067,3.2936,0.4100,3.2885,0.4458
1068,3.2704,0.4226,3.3022,0.4421
1069,3.2841,0.4154,3.3091,0.4417
1070,3.3177,0.4202,3.3269,0.4412
1071,3.2535,0.4196,3.2752,0.4426
1072,3.2838,0.4138,3.3003,0.4466
1073,3.2245,0.4226,3.2690,0.4431
1074,3.2669,0.4150,3.3224,0.4393
1075,3.2947,0.4178,3.3232,0.4416
1076,3.3024,0.4168,3.2833,0.4413
1077,3.2459,0.4214,3.2992,0.4408
1078,3.3291,0.4136,3.3026,0.4425
1079,3.2911,0.4166,3.3035,0.4456
1080,3.2115,0.4182,3.2603,0.4405
1081,3.2501,0.4154,3.2879,0.4377
1082,3.3151,0.4220,3.3252,0.4397
1083,3.2930,0.4140,3.3028,0.4424
1084,3.2515,0.4214,3.2915,0.4401
1085,3.2779,0.4194,3.2846,0.4395
1086,3.2709,0.4130,3.2780,0.4401
1087,3.2886,0.4142,3.3209,0.4396
1088,3.2352,0.4256,3.2932,0.4437
1089,3.2656,0.4146,3.3091,0.4442
1090,3.2851,0.4166,3.2862,0.4433
1091,3.2687,0.4172,3.3217,0.4423
1092,3.2748,0.4154,3.3358,0.4435
1093,3.2623,0.4162,3.2776,0.4444
1094,3.2713,0.4250,3.3213,0.4415
1095,3.2762,0.4222,3.3167,0.4427
1096,3.3043,0.4212,3.3320,0.4404
1097,3.3308,0.4146,3.3302,0.4440
1098,3.3056,0.4198,3.3031,0.4404
1099,3.3252,0.4102,3.3290,0.4419
1100,3.3060,0.4184,3.3584,0.4393
1101,3.2800,0.4162,3.3205,0.4406
1102,3.2826,0.4158,3.3150,0.4408
1103,3.2569,0.4190,3.2986,0.4370
1104,3.2819,0.4138,3.3315,0.4438
1105,3.2552,0.4236,3.2944,0.4439
1106,3.2923,0.4258,3.3122,0.4431
1107,3.2961,0.4126,3.3254,0.4404
1108,3.3199,0.4218,3.3528,0.4435
1109,3.3107,0.4186,3.3475,0.4400
1110,3.2861,0.4174,3.3131,0.4391
1111,3.2929,0.4108,3.3168,0.4423
1112,3.2962,0.4170,3.3349,0.4359
1113,3.2545,0.4112,3.3220,0.4367
1114,3.2749,0.4220,3.3362,0.4407
1115,3.2287,0.4208,3.3026,0.4425
1116,3.3196,0.4180,3.3326,0.4426
1117,3.2760,0.4182,3.3186,0.4408
1118,3.2961,0.4104,3.2995,0.4421
1119,3.3125,0.4158,3.3561,0.4434
1120,3.2886,0.4142,3.2920,0.4392
1121,3.3150,0.4160,3.3160,0.4411
1122,3.3456,0.4222,3.3626,0.4438
1123,3.2803,0.4160,3.3061,0.4416
1124,3.3477,0.4178,3.3502,0.4427
1125,3.3405,0.4200,3.3979,0.4400
1126,3.3572,0.4180,3.3472,0.4397
1127,3.2775,0.4208,3.2950,0.4425
1128,3.2851,0.4156,3.2918,0.4395
1129,3.3344,0.4236,3.3529,0.4423
1130,3.3219,0.4128,3.3298,0.4417
1131,3.3184,0.4198,3.3707,0.4392
1132,3.3148,0.4178,3.3424,0.4408
1133,3.3243,0.4194,3.3837,0.4457
1134,3.2820,0.4166,3.3116,0.4447
1135,3.3004,0.4314,3.3514,0.4465
1136,3.2743,0.4214,3.3045,0.4435
1137,3.2573,0.4110,3.3110,0.4424
1138,3.2666,0.4260,3.3266,0.4448
1139,3.3041,0.4186,3.3409,0.4498
1140,3.2947,0.4226,3.3363,0.4446
1141,3.3720,0.4164,3.3666,0.4445
1142,3.2898,0.4222,3.3503,0.4419
1143,3.2738,0.4260,3.3493,0.4456
1144,3.3540,0.4252,3.3992,0.4410
1145,3.3294,0.4210,3.3927,0.4419
1146,3.3303,0.4186,3.3500,0.4440
1147,3.3722,0.4172,3.4532,0.4451
1148,3.3012,0.4208,3.3218,0.4422
1149,3.2954,0.4230,3.3793,0.4435
1150,3.2825,0.4186,3.3610,0.4405
1151,3.3142,0.4180,3.3664,0.4362
1152,3.2901,0.4226,3.3491,0.4405
1153,3.3090,0.4170,3.3654,0.4435
1154,3.2926,0.4198,3.3812,0.4409
1155,3.3274,0.4240,3.4133,0.4435
1156,3.2970,0.4146,3.3305,0.4456
1157,3.3720,0.4270,3.4536,0.4388
1158,3.3179,0.4180,3.3778,0.4417
1159,3.2727,0.4194,3.3652,0.4380
1160,3.2487,0.4250,3.3779,0.4388
1161,3.3208,0.4092,3.3903,0.4380
1162,3.2957,0.4200,3.3717,0.4415
1163,3.2872,0.4236,3.3983,0.4402
1164,3.3481,0.4150,3.3991,0.4462
1165,3.3036,0.4220,3.3809,0.4426
1166,3.3219,0.4202,3.4243,0.4453
1167,3.3128,0.4242,3.3942,0.4422
1168,3.3468,0.4270,3.4083,0.4454
1169,3.3261,0.4238,3.4139,0.4451
1170,3.3577,0.4186,3.3658,0.4412
1171,3.3357,0.4158,3.3762,0.4422
1172,3.2885,0.4248,3.3624,0.4444
1173,3.3403,0.4220,3.4329,0.4433
1174,3.3323,0.4244,3.4225,0.4447
1175,3.3002,0.4210,3.3620,0.4425
1176,3.3540,0.4240,3.4219,0.4394
1177,3.3000,0.4206,3.3609,0.4386
1178,3.2723,0.4216,3.3342,0.4451
1179,3.3572,0.4244,3.4126,0.4449
1180,3.2750,0.4268,3.3473,0.4427
1181,3.3812,0.4216,3.4210,0.4433
1182,3.3676,0.4210,3.4072,0.4460
1183,3.3200,0.4266,3.3806,0.4447
1184,3.3386,0.4218,3.4091,0.4406
1185,3.2743,0.4254,3.4026,0.4421
1186,3.3578,0.4138,3.4317,0.4408
1187,3.3693,0.4230,3.4754,0.4452
1188,3.2982,0.4280,3.4062,0.4423
1189,3.3920,0.4138,3.4118,0.4399
1190,3.3347,0.4248,3.4128,0.4469
1191,3.3395,0.4172,3.3987,0.4424
1192,3.3366,0.4232,3.4216,0.4421
1193,3.3586,0.4236,3.4220,0.4405
1194,3.3769,0.4202,3.4050,0.4366
1195,3.4395,0.4134,3.4900,0.4422
1196,3.4083,0.4178,3.4320,0.4416
1197,3.4107,0.4166,3.4603,0.4426
1198,3.4006,0.4098,3.4604,0.4393
1199,3.4027,0.4118,3.4163,0.4425
1200,3.3500,0.4220,3.3917,0.4434
1201,3.3705,0.4192,3.4213,0.4422
1202,3.3673,0.4230,3.4082,0.4431
1203,3.4137,0.4170,3.4967,0.4373
1204,3.3400,0.4244,3.4087,0.4450
1205,3.3332,0.4186,3.4003,0.4409
1206,3.3968,0.4116,3.4138,0.4457
1207,3.4078,0.4242,3.4596,0.4444
1208,3.2935,0.4168,3.3999,0.4442
1209,3.3847,0.4218,3.4134,0.4472
1210,3.3715,0.4174,3.4265,0.4423
1211,3.4042,0.4180,3.4957,0.4388
1212,3.3091,0.4332,3.4347,0.4401
1213,3.4122,0.4110,3.4306,0.4412
1214,3.3730,0.4280,3.4546,0.4441
1215,3.3520,0.4158,3.4192,0.4402
1216,3.3997,0.4194,3.4435,0.4438
1217,3.3938,0.4248,3.4597,0.4414
1218,3.3955,0.4162,3.4510,0.4423
1219,3.3754,0.4156,3.4115,0.4407
1220,3.4323,0.4230,3.4747,0.4434
1221,3.3930,0.4190,3.4744,0.4412
1222,3.4168,0.4260,3.4273,0.4442
1223,3.4514,0.4214,3.5049,0.4393
1224,3.3626,0.4122,3.4127,0.4402
1225,3.4507,0.4226,3.4922,0.4403
1226,3.3632,0.4194,3.4078,0.4411
1227,3.4228,0.4140,3.4120,0.4435
1228,3.4113,0.4188,3.4597,0.4444
1229,3.4444,0.4222,3.4655,0.4393
1230,3.3917,0.4216,3.4733,0.4400
1231,3.3607,0.4204,3.4007,0.4413
1232,3.3678,0.4244,3.4447,0.4445
1233,3.3821,0.4248,3.4249,0.4494
1234,3.3763,0.4248,3.4672,0.4425
1235,3.4041,0.4218,3.4639,0.4425
1236,3.4137,0.4236,3.4693,0.4439
1237,3.4154,0.4106,3.4574,0.4452
1238,3.3816,0.4248,3.4035,0.4430
1239,3.3993,0.4238,3.4949,0.4422
1240,3.4184,0.4230,3.4665,0.4441
1241,3.4487,0.4140,3.4638,0.4361
1242,3.3896,0.4188,3.4425,0.4414
1243,3.3995,0.4150,3.4360,0.4420
1244,3.3807,0.4212,3.4257,0.4431
1245,3.3751,0.4258,3.4537,0.4421
1246,3.4071,0.4176,3.4278,0.4449
1247,3.3810,0.4234,3.4351,0.4457
1248,3.3964,0.4152,3.4559,0.4412
1249,3.4439,0.4274,3.5182,0.4459
1250,3.4045,0.4244,3.4677,0.4452
1251,3.4538,0.4240,3.5337,0.4427
1252,3.3656,0.4282,3.4644,0.4472
